Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 383		1720; 1721; 1722	3 Mar 1722	"mssST 57, v. 18"	"Correspondent: Grove, Mr. Sergt.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096664	mssST_57_v18_400.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/797		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:797/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/797/full/full/0/default.jpg
p. 384		1720; 1721; 1722	3 Mar 1722	"mssST 57, v. 18"	"Correspondent: Comynges, Mr. Sergeant."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096665	mssST_57_v18_401.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/798		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:798/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/798/full/full/0/default.jpg
p. 385		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096666	mssST_57_v18_402.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/799		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:799/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/799/full/full/0/default.jpg
p. 386		1720; 1721; 1722	3 Mar 1722	"mssST 57, v. 18"	"Correspondent: Jones, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096667	mssST_57_v18_403.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/800		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:800/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/800/full/full/0/default.jpg
p. 387		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096668	mssST_57_v18_404.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/801		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:801/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/801/full/full/0/default.jpg
p. 388		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096669	mssST_57_v18_405.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/802		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:802/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/802/full/full/0/default.jpg
p. 389		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096670	mssST_57_v18_406.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/803		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:803/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/803/full/full/0/default.jpg
p. 390		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096671	mssST_57_v18_407.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/804		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:804/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/804/full/full/0/default.jpg
p. 391		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096672	mssST_57_v18_408.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/805		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:805/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/805/full/full/0/default.jpg
p. 392		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096673	mssST_57_v18_409.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/806		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:806/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/806/full/full/0/default.jpg
p. 393		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096674	mssST_57_v18_410.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/807		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:807/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/807/full/full/0/default.jpg
p. 394		1720; 1721; 1722	17 Mar 1722	"mssST 57, v. 18"	"Correspondent: Cotton, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096675	mssST_57_v18_411.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/808		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:808/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/808/full/full/0/default.jpg
p. 395		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096676	mssST_57_v18_412.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/809		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:809/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/809/full/full/0/default.jpg
p. 396		1720; 1721; 1722	19 Mar 1722	"mssST 57, v. 18"	"Correspondent: Lewis, Mr. of Harpton."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096677	mssST_57_v18_413.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/810		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:810/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/810/full/full/0/default.jpg
p. 397		1720; 1721; 1722	19 Mar 1722 ; 19 Mar 1722	"mssST 57, v. 18"	"Correspondents: Lingen, Mr Wm ; Pescod, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096678	mssST_57_v18_414.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/811		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:811/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/811/full/full/0/default.jpg
p. 398		1720; 1721; 1722	19 Mar 1722	"mssST 57, v. 18"	"Correspondent: Romney, Ld.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096679	mssST_57_v18_415.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/812		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:812/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/812/full/full/0/default.jpg
p. 399		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096680	mssST_57_v18_416.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/813		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:813/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/813/full/full/0/default.jpg
p. 400		1720; 1721; 1722	19 Mar 1722	"mssST 57, v. 18"	"Correspondent: Clayton, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096681	mssST_57_v18_417.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/814		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:814/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/814/full/full/0/default.jpg
p. 401		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096682	mssST_57_v18_418.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/815		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:815/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/815/full/full/0/default.jpg
p. 402		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096683	mssST_57_v18_419.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/816		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:816/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/816/full/full/0/default.jpg
p. 403		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096684	mssST_57_v18_420.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/817		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:817/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/817/full/full/0/default.jpg
p. 404		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096685	mssST_57_v18_421.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/818		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:818/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/818/full/full/0/default.jpg
p. 405		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096686	mssST_57_v18_422.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/819		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:819/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/819/full/full/0/default.jpg
p. 406		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096687	mssST_57_v18_423.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/820		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:820/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/820/full/full/0/default.jpg
p. 407		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096688	mssST_57_v18_424.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/821		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:821/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/821/full/full/0/default.jpg
p. 408		1720; 1721; 1722	6 Apr 1722	"mssST 57, v. 18"	"Correspondent: Hoar, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096689	mssST_57_v18_425.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/822		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:822/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/822/full/full/0/default.jpg
p. 409		1720; 1721; 1722	7 Apr 1722	"mssST 57, v. 18"	"Correspondent: Pigott, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096690	mssST_57_v18_426.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/823		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:823/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/823/full/full/0/default.jpg
p. 410		1720; 1721; 1722	7 Apr 1722	"mssST 57, v. 18"	"Correspondent: Sharrow, Capt.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096691	mssST_57_v18_427.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/824		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:824/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/824/full/full/0/default.jpg
p. 411		1720; 1721; 1722	7 Apr 1722	"mssST 57, v. 18"	"Correspondent: Perrie, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096692	mssST_57_v18_428.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/825		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:825/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/825/full/full/0/default.jpg
p. 412		1720; 1721; 1722	7 Apr 1722	"mssST 57, v. 18"	"Correspondent: Pels, M. & fils."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096693	mssST_57_v18_429.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/826		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:826/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/826/full/full/0/default.jpg
p. 413		1720; 1721; 1722	7 Apr 1722	"mssST 57, v. 18"	"Correspondent: Palmer, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096694	mssST_57_v18_430.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/827		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:827/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/827/full/full/0/default.jpg
p. 414		1720; 1721; 1722	7 Apr 1722	"mssST 57, v. 18"	"Correspondent: Cornwall, Capt.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096695	mssST_57_v18_431.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/828		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:828/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/828/full/full/0/default.jpg
p. 415		1720; 1721; 1722	10 Apr 1722	"mssST 57, v. 18"	"Correspondent: Grosvener, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096696	mssST_57_v18_432.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/829		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:829/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/829/full/full/0/default.jpg
p. 416		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096697	mssST_57_v18_433.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/830		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:830/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/830/full/full/0/default.jpg
p. 417		1720; 1721; 1722	10 Apr 1722	"mssST 57, v. 18"	"Correspondent: Clayton, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096698	mssST_57_v18_434.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/831		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:831/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/831/full/full/0/default.jpg
p. 418		1720; 1721; 1722	16 Apr 1722	"mssST 57, v. 18"	"Correspondent: Hereford, Capt."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096699	mssST_57_v18_435.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/832		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:832/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/832/full/full/0/default.jpg
p. 419		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096700	mssST_57_v18_436.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/833		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:833/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/833/full/full/0/default.jpg
p. 420		1720; 1721; 1722	16 Apr 1722	"mssST 57, v. 18"	"Correspondent: Lynn, Mr Fra."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096701	mssST_57_v18_437.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/834		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:834/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/834/full/full/0/default.jpg
p. 421		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096702	mssST_57_v18_438.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/835		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:835/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/835/full/full/0/default.jpg
