Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 298		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096168	mssST_57_v17_306.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/305		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:305/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/305/full/full/0/default.jpg
p. 299		1719; 1720	15 Dec 1720	"mssST 57, v. 17"	"Correspondent: Walsham, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096169	mssST_57_v17_307.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/306		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:306/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/306/full/full/0/default.jpg
p. 300		1719; 1720	15 Dec 1720	"mssST 57, v. 17"	Correspondent: Oakley (Cap't).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096170	mssST_57_v17_308.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/307		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:307/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/307/full/full/0/default.jpg
p. 301		1719; 1720	19 Dec 1720	"mssST 57, v. 17"	Correspondent: Combs Mr.					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096171	mssST_57_v17_309.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/308		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:308/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/308/full/full/0/default.jpg
p. 302		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096172	mssST_57_v17_310.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/309		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:309/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/309/full/full/0/default.jpg
p. 303		1719; 1720	19 Dec 1720	"mssST 57, v. 17"	"Correspondent: Walsham, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096173	mssST_57_v17_311.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/310		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:310/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/310/full/full/0/default.jpg
p. 304		1719; 1720	19 Dec 1720	"mssST 57, v. 17"	Correspondent: Oakley (Cap't).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096174	mssST_57_v17_312.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/311		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:311/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/311/full/full/0/default.jpg
p. 305		1719; 1720	20 Dec 1720	"mssST 57, v. 17"	Correspondent: Philps (African Gov.).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096175	mssST_57_v17_313.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/312		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:312/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/312/full/full/0/default.jpg
p. 306		1719; 1720	20 Dec 1720	"mssST 57, v. 17"	Correspondent: Bucknal (Wm Esq).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096176	mssST_57_v17_314.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/313		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:313/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/313/full/full/0/default.jpg
p. 307		1719; 1720	20 Dec 1720 ; 20 Dec 1720	"mssST 57, v. 17"	"Correspondents: Westfaling, Herb'rud Esqr ; Woodhouse, Mr Fra."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096177	mssST_57_v17_315.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/314		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:314/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/314/full/full/0/default.jpg
p. 308		1719; 1720	22 Dec 1720	"mssST 57, v. 17"	Correspondent: Adderly Mr.					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096178	mssST_57_v17_316.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/315		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:315/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/315/full/full/0/default.jpg
p. 309		1719; 1720	22 Dec 1720	"mssST 57, v. 17"	Correspondent: Gooch (Dr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096179	mssST_57_v17_317.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/316		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:316/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/316/full/full/0/default.jpg
p. 310		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096180	mssST_57_v17_318.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/317		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:317/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/317/full/full/0/default.jpg
p. 311		1719; 1720	5 Jan 1720/21	"mssST 57, v. 17"	Correspondent: Oakley (Cap't).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096181	mssST_57_v17_319.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/318		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:318/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/318/full/full/0/default.jpg
p. 310 (sic)		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096182	mssST_57_v17_320.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/319		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:319/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/319/full/full/0/default.jpg
p. 311 (sic)		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096183	mssST_57_v17_321.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/320		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:320/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/320/full/full/0/default.jpg
p. 312		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096184	mssST_57_v17_322.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/321		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:321/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/321/full/full/0/default.jpg
p. 313		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096185	mssST_57_v17_323.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/322		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:322/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/322/full/full/0/default.jpg
p. 314		1719; 1720	6 Jan 1720/21	"mssST 57, v. 17"	Correspondent: Philps (African Gov.).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096186	mssST_57_v17_324.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/323		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:323/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/323/full/full/0/default.jpg
p. 315		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096187	mssST_57_v17_325.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/324		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:324/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/324/full/full/0/default.jpg
p. 316		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096188	mssST_57_v17_326.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/325		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:325/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/325/full/full/0/default.jpg
p. 317		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096189	mssST_57_v17_327.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/326		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:326/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/326/full/full/0/default.jpg
p. 318		1719; 1720	6 Jan 1720	"mssST 57, v. 17"	Correspondent: Ogle (Cap't).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096190	mssST_57_v17_328.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/327		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:327/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/327/full/full/0/default.jpg
p. 319		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096191	mssST_57_v17_329.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/328		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:328/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/328/full/full/0/default.jpg
p. 320		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096192	mssST_57_v17_330.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/329		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:329/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/329/full/full/0/default.jpg
p. 321		1719; 1720	13 Jan 1720/21	"mssST 57, v. 17"	Correspondent: Howarth (Sr Humph).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096193	mssST_57_v17_331.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/330		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:330/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/330/full/full/0/default.jpg
p. 322		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096194	mssST_57_v17_332.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/331		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:331/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/331/full/full/0/default.jpg
p. 323		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096195	mssST_57_v17_333.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/332		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:332/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/332/full/full/0/default.jpg
blank		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096196	mssST_57_v17_334.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/333		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:333/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/333/full/full/0/default.jpg
blank		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096197	mssST_57_v17_335.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/334		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:334/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/334/full/full/0/default.jpg
p. 324		1719; 1720	20 Jan 1720/21	"mssST 57, v. 17"	Correspondent: Schemling (Mons'r).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096198	mssST_57_v17_336.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/335		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:335/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/335/full/full/0/default.jpg
p. 325		1719; 1720	20 Jan 1720/21	"mssST 57, v. 17"	Correspondent: Combs Mr.					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096199	mssST_57_v17_337.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/336		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:336/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/336/full/full/0/default.jpg
p. 326		1719; 1720	20 Jan 1720 ; 20 Jan 1720/21 ; 20 Jan 1720/21	"mssST 57, v. 17"	Correspondents: How (Mr) ; Howard (Lady Ara) ; Neal (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096200	mssST_57_v17_338.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/337		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:337/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/337/full/full/0/default.jpg
p. 327		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096201	mssST_57_v17_339.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/338		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:338/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/338/full/full/0/default.jpg
p. 328		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096202	mssST_57_v17_340.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/339		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:339/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/339/full/full/0/default.jpg
p. 329		1719; 1720	21 Jan 1720	"mssST 57, v. 17"	Correspondent: Clark (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096203	mssST_57_v17_341.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/340		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:340/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/340/full/full/0/default.jpg
p. 330		1719; 1720	21 Jan 1720/21	"mssST 57, v. 17"	"Correspondent: Woodhouse, Mr Fra."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096204	mssST_57_v17_342.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/341		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:341/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/341/full/full/0/default.jpg
p. 331		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096205	mssST_57_v17_343.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/342		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:342/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/342/full/full/0/default.jpg
p. 332		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096206	mssST_57_v17_344.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/343		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:343/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/343/full/full/0/default.jpg
p. 333		1719; 1720	21 Jan 1720	"mssST 57, v. 17"	"Correspondent: Walsham, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096207	mssST_57_v17_345.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/344		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:344/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/344/full/full/0/default.jpg
p. 334		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096208	mssST_57_v17_346.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/345		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:345/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/345/full/full/0/default.jpg
p. 335		1719; 1720	25 Jan 1720 ; 25 Jan 1720/21	"mssST 57, v. 17"	Correspondents: Craggs ; Howarth (Sr Humph).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096209	mssST_57_v17_347.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/346		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:346/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/346/full/full/0/default.jpg
p. 336		1719; 1720	26 Jan 1720/21 ; 26 Jan 1720	"mssST 57, v. 17"	Correspondents: Howard (Lady Ara) ; Raymond (Sr Rob).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1096210	mssST_57_v17_348.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/347		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:347/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/347/full/full/0/default.jpg
