Shelfmark,UV URL,Page Label,Date,Type,Notes,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.61v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.62r,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.62v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.63r,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.63v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.64r,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.64v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.65r,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.65v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.66r,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.66v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.67r,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.67v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.68r,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.68v,"2,24,37",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.69r,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.69v,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.70r,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.70v,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.71r,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.71v,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.72r,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.72v,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.73r,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.73v,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.74r,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.74v,"6,30,37",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.75r,"12,21,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.75v,"12,21,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.76r,"12,21,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.76v,"12,21,37",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.77r,"8,2,37",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.77v,"8,2,37",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.78r,"8,2,37",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.78v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.79r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.79v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.80r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.80v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.81r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.81v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.82r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.82v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.83r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.83v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.84r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.84v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.85r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.85v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.86r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.86v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.87r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.87v,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.88r,"11,2,38",Observations,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.88v,"1,17,39",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.89r,"1,26,39",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.89v,"1,26,39",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.89v,"2,3,36-2,5,36","Note Indicating End of Memorials 
Presented by Court of Directors",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.90r,"1,31,39-2,2,39",Note Indicating Selection of New Court of Directors,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.90r,"2,22,39",Correspondence Outlining Documents,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.90v,"2,22,39",Correspondence Outlining Documents,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.91r,"3,17,39",Court of Directors Report,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.91v,"3,17,39",Court of Directors Report,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.92r,"3,17,39",Court of Directors Report,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.92v,"3,5,39",Accounting,took place before previous entry,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.93r,"5,31,39",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.93v,"5,31,39",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.93v,"10,4,39",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001,f.94r,"12,7,39",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.94v,"12,7,39",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.95r,"12,7,39",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.95v,"12,7,39",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.96r,"1,11,40",Petition,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.96v,"1,11,40",Petition,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.97r,"1,11,40",Petition,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.97v,"1,11,40",Petition,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.98r,"1,11,40",Petition,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.98v,"1,11,40",Petition,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.99r,"1,14,41",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.99v,"6,9,42",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.100r,"6,25,42",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.100v,"1,17,44",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.101r,"5,21,47",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.101v,"5,21,47",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.102r,"5,21,47",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.102v,"5,19,48",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.103r,"5,19,48",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.103v,"2,16,49",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.104r,"2,16,49",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.104v,No Date,Accounting,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.105r,No Date,Accounting,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.105v,"3,16,48",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.105v,"1,26,49/50",Correspondence,official year/date unclear,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.106r,"3,4,49/50",Correspondence,official year/date unclear,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.106r,No Date,Subscriptions,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.106v,"3,15,49/50",Correspondence,official year/date unclear,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.106v,No Date,Accounting,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.107r,"3,16,49/50",Accounting,official year/date unclear,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.107r,"4,26,50",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.107v,"4,26,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.107v,"5,3,50",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.108r,"5,3,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.108r,"5,22,50",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.108v,"5,22,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.108v,"5,21,50",Accounting,date earlier than date of previous document,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.109r,"6,1,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.109r,"6,1,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.109v,"6,1,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.110r,"8,28,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.110r,"8,28,50",Accounting,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.110v,"8,28,50",Accounting,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.111r,"8,30,50",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.111r,"8,30,50",Accounting,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.111v,"2,21,51",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.111v,"2,21,51",Proposal,looks like two different letters from the same date,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.112r,"11,7,51",Memorial,significant time between entries,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.112v,"11,7,51",Memorial,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.113r,"11,7,51",Memorial,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.113v,"11,7,51",Memorial,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.114r,"12,5,51",Petition,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.114v,"12,5,51",Petition,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.114v,"4,29,52",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.115r,"4,29,52",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.115r,"4,29,52",Correspondence,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.115v,"4,29,52",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.116r,"7,23,52",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.116v,"2,8,53",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.117r,"4,2,67",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.117v,"4,1,73",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.118r,"5,28,73",Correspondence,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.118v,"1,19,75",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.119r,"12,7,75",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
MS 25561,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441979.0x000001 ,f.119r,"7,28,85",Correspondence,significant time between entries,,,,,,,,,,,,,,,,,,,
