Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.47r,"7,19,20",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.47v,"2,7,21",Meeting Minutes,*7 months since last Correspondence meeting
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.47v,"2,23,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.48r,"2,23,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.48r,"3,22,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.48v,"3,22,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.48v,"4,18,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.49r,"4,18,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.49r,"4,20,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.49r,"4,27,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.49v,"4,2,21",Meeting Minutes,*Date out of order or misdated
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.50r,"4,2,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.50r,"7,19,21",Meeting Minutes,*3 months since last Correspondence meeting
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.50v,"7,19,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.51r,"8,16,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.51r,"8,23,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.51v,"8,23,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.51v,"9,5,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.52r,"9,5,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.52v,"9,5,21",Meeting Minutes,
