Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,HUNT. JPG Descriptors,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,
mssST15v17,f.88v,"9,23,1720",Journal Entry,Sr Nich Laws,mssST_57_v17_186.jpg,mssST_57_v17_186.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/185/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.89r,"9,23,1720",Journal Entry,Sr Nich Laws,mssST_57_v17_187.jpg,mssST_57_v17_187.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/186/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.89v,"9,23,1720",Journal Entry,Sr Nich Laws,mssST_57_v17_188.jpg,mssST_57_v17_188.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/187/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.89v,"9,27,1720",Journal Entry,Sr Cantillon,mssST_57_v17_188.jpg,mssST_57_v17_188.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/187/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.90r,"9,27,1720",Journal Entry,Sr Cantillon,mssST_57_v17_189.jpg,mssST_57_v17_189.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/188/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.90v,"9,27,1720",Journal Entry,Sr Cantillon,mssST_57_v17_190.jpg,mssST_57_v17_190.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/189/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.91r,"9,27,1720",Journal Entry,Sr Cantillon,mssST_57_v17_191.jpg,mssST_57_v17_191.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/190/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.91r,"9,27,1720",Journal Entry,Mr Henrick,mssST_57_v17_191.jpg,mssST_57_v17_191.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/190/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.91v,"9,27,1720",Journal Entry,"Mons Lockman
(French)",mssST_57_v17_192.jpg,mssST_57_v17_192.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/191/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.91v,"9,27,1720",Journal Entry,Lord Chief Justice King,mssST_57_v17_192.jpg,mssST_57_v17_192.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/191/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.92r,"9,27,1720",Journal Entry,W. Lockwood,mssST_57_v17_193.jpg,mssST_57_v17_193.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/192/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.92r,"9,27,1720",Journal Entry,Bridges,mssST_57_v17_193.jpg,mssST_57_v17_193.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/192/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.92r,"n/d, likely 
9,27,1720",Journal Entry,Capt Oakely,mssST_57_v17_193.jpg,mssST_57_v17_193.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/192/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.92v,"n/d, likely 
9,27,1720",Journal Entry,Capt Oakely,mssST_57_v17_194.jpg,mssST_57_v17_194.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/193/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.92v,"9,27,1720 [?]",Journal Entry,Arthur Somerset,mssST_57_v17_194.jpg,mssST_57_v17_194.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/193/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.92v,"9,27,1720 [?]",Journal Entry,Mr Bridges and Tewking,mssST_57_v17_194.jpg,mssST_57_v17_194.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/193/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.93r,"9,27,1720 [?]",Journal Entry,Mr Bridges and Tewking,mssST_57_v17_195.jpg,mssST_57_v17_195.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/194/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.93r,"9,28,1720",Journal Entry,Mr Hols,mssST_57_v17_195.jpg,mssST_57_v17_195.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/194/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.93v,"9,28,1720",Journal Entry,Capt. Oakley,mssST_57_v17_196.jpg,mssST_57_v17_196.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/195/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.94r,"9,28,1720",Journal Entry,Capt. Oakley,mssST_57_v17_197.jpg,mssST_57_v17_197.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/196/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.94r,"9,28,1720",Journal Entry,Mr Cantillon,mssST_57_v17_197.jpg,mssST_57_v17_197.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/196/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.94v,"9,28,1720",Journal Entry,Mr Cantillon,mssST_57_v17_198.jpg,mssST_57_v17_198.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/197/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.95r,"9,28,1720",Journal Entry,Mr Cantillon,mssST_57_v17_199.jpg,mssST_57_v17_199.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/198/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.95r,"9,29,1720",Journal Entry,Mr Henrick,mssST_57_v17_199.jpg,mssST_57_v17_199.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/198/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.95v,"9,29,1720",Journal Entry,Mr Lockwood,mssST_57_v17_200.jpg,mssST_57_v17_200.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/199/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.95v,"9,29,1720",Journal Entry,Mr Fencer ,mssST_57_v17_200.jpg,mssST_57_v17_200.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/199/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.96r,"9,29,1720",Journal Entry,Mr Fencer ,mssST_57_v17_201.jpg,mssST_57_v17_201.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/200/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.96r,"9,29,1720",Journal Entry,Mr Watkins,mssST_57_v17_201.jpg,mssST_57_v17_201.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/200/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.96r,"9,29,1720",Journal Entry,Marlborough,mssST_57_v17_201.jpg,mssST_57_v17_201.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/200/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.96v,"9,29,1720",Journal Entry,Marlborough,mssST_57_v17_202.jpg,mssST_57_v17_202.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/201/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.96v,"9,30,1720",Journal Entry,Mr Cantillon,mssST_57_v17_202.jpg,mssST_57_v17_202.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/201/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.97r,"9,30,1720",Journal Entry,Mr Henrick,mssST_57_v17_203.jpg,mssST_57_v17_203.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/202/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.97r,"9,30,1720",Journal Entry,Gacy of Main Vere [sic?],mssST_57_v17_203.jpg,mssST_57_v17_203.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/202/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.97v,"9,30,1720",Journal Entry,Gacy of Main Vere [sic?],mssST_57_v17_204.jpg,mssST_57_v17_204.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/203/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.98r,"9,30,1720",Journal Entry,Gacy of Main Vere [sic?],mssST_57_v17_205.jpg,mssST_57_v17_205.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/204/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.98r,"9,30,1720",Journal Entry,Mr Percod,mssST_57_v17_205.jpg,mssST_57_v17_205.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/204/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.98v,"9,30,1720",Journal Entry,Mr Percod,mssST_57_v17_205.jpg,mssST_57_v17_205.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/204/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.99r,"10,1,1720",Journal Entry,Capt Oakley,mssST_57_v17_206.jpg,mssST_57_v17_206.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/205/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.99r,"10,5,1720",Journal Entry,Capt Oakley & Captain,mssST_57_v17_206.jpg,mssST_57_v17_206.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/205/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.99v,"10,5,1720",Journal Entry,Capt Oakley & Captain,mssST_57_v17_207.jpg,mssST_57_v17_207.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/206/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.99v,"10,4,1720",Journal Entry,Mr Henrick,mssST_57_v17_208.jpg,mssST_57_v17_208.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/207/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.100r,"10,4,1720",Journal Entry,Mr Henrick,mssST_57_v17_209.jpg,mssST_57_v17_209.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/208/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.100r,"10,11,1720",Journal Entry,Marq. Of Carnarvon,mssST_57_v17_209.jpg,mssST_57_v17_209.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/208/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.100v,"10,11,1720",Journal Entry,Marq. Of Carnarvon,mssST_57_v17_210.jpg,mssST_57_v17_210.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/209/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.100v,"10,11,1720",Journal Entry,Mr Hunt,mssST_57_v17_210.jpg,mssST_57_v17_210.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/209/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.101r,"10,11,1720",Journal Entry,Mr Hunt,mssST_57_v17_211.jpg,mssST_57_v17_211.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/210/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.101r,"10,4,1720",Journal Entry,"Gen. W. Horny & 
Mr Rob Raymond ",mssST_57_v17_211.jpg,mssST_57_v17_211.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/210/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.101v,"10,5,1720",Journal Entry,Lord Bolingbroke,mssST_57_v17_212.jpg,mssST_57_v17_212.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/211/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.102r,"10,5,1720",Journal Entry,Lord Bolingbroke,mssST_57_v17_213.jpg,mssST_57_v17_213.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/212/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.102v,"10,5,1720",Journal Entry,Mr Brinsdale,mssST_57_v17_214.jpg,mssST_57_v17_214.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/213/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.102v,"10,5,1720",Journal Entry,Mr Roman [sic?],mssST_57_v17_214.jpg,mssST_57_v17_214.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/213/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.103r,"10,5,1720",Journal Entry,Mr Roman [sic?],mssST_57_v17_215.jpg,mssST_57_v17_215.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/214/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.103r,"10,6,1720",Journal Entry,Mr Harley,mssST_57_v17_215.jpg,mssST_57_v17_215.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/214/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.103v,"10,6,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_216.jpg,mssST_57_v17_216.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/215/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.104r,"10,6,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_217.jpg,mssST_57_v17_217.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/216/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.104r,"10,6,1720",Journal Entry,Sr. Math. Docker,mssST_57_v17_217.jpg,mssST_57_v17_217.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/216/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.104v,"10,6,1720",Journal Entry,Rev D. Gooch,mssST_57_v17_218.jpg,mssST_57_v17_218.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/217/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.105r,"10,6,1720",Journal Entry,Rev D. Gooch,mssST_57_v17_219.jpg,mssST_57_v17_219.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/218/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.105r,"9,7,1720",Journal Entry,Mr. Londdell,mssST_57_v17_219.jpg,mssST_57_v17_219.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/218/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.105v,"10,7,1720",Journal Entry,Mr Bond,mssST_57_v17_220.jpg,mssST_57_v17_220.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/219/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.106r,"10,7,1720",Journal Entry,Bath & Wells,mssST_57_v17_221.jpg,mssST_57_v17_221.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/220/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.106v,"10,17,1720",Journal Entry,"Mon. Du Livier
(French)",mssST_57_v17_222.jpg,mssST_57_v17_222.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/221/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.107r,"10,17,1720",Journal Entry,"Mon. Du Livier
(French)",mssST_57_v17_223.jpg,mssST_57_v17_223.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/222/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.107r,"10,11,1720",Journal Entry,Gen. Conyen,mssST_57_v17_223.jpg,mssST_57_v17_223.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/222/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.107r,"10,11,1720",Journal Entry,Mr Onely,mssST_57_v17_223.jpg,mssST_57_v17_223.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/222/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.107v,"10,11,1720",Journal Entry,Mr Onely,mssST_57_v17_224.jpg,mssST_57_v17_224.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/223/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.108r,"10,11,1720",Journal Entry,Mr Onely,mssST_57_v17_225.jpg,mssST_57_v17_225.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/224/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.108v,"10,11,1720",Journal Entry,Capt Panwell,mssST_57_v17_226.jpg,mssST_57_v17_226.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/225/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.108v,"10,11,1720",Journal Entry,Mr Henrick,mssST_57_v17_226.jpg,mssST_57_v17_226.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/225/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.109r,"10,11,1720",Journal Entry,Mr Fronde,mssST_57_v17_227.jpg,mssST_57_v17_227.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/226/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.109r,"10,11,1720",Journal Entry,Mr [unreadable],mssST_57_v17_227.jpg,mssST_57_v17_227.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/226/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.109r,"10,11,1720",Journal Entry,Mr Watkins,mssST_57_v17_227.jpg,mssST_57_v17_227.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/226/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.109v,"10,11,1720",Journal Entry,Mr Watkins,mssST_57_v17_228.jpg,mssST_57_v17_228.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/227/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.110r,"10,11,1720",Journal Entry,Mr Beckett,mssST_57_v17_229.jpg,mssST_57_v17_229.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/228/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.110r,"10,11,1720",Journal Entry,Mr Lockwood,mssST_57_v17_229.jpg,mssST_57_v17_229.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/228/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.110v,"10,11,1720",Journal Entry,Mr Lockwood,mssST_57_v17_230.jpg,mssST_57_v17_230.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/229/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.110v,"10,14,1720",Journal Entry,Mr Copper ,mssST_57_v17_230.jpg,mssST_57_v17_230.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/229/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.110v,"10,14,1720",Journal Entry,Colonel Bladen,mssST_57_v17_230.jpg,mssST_57_v17_230.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/229/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.111r,"10,14,1720",Journal Entry,Cantillon,mssST_57_v17_231.jpg,mssST_57_v17_231.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/230/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.111v,"10,14,1720",Journal Entry,Cantillon,mssST_57_v17_232.jpg,mssST_57_v17_232.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/231/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.112r,"10,14,1720",Journal Entry,Cantillon,mssST_57_v17_233.jpg,mssST_57_v17_233.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/232/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.112v,"10,14,1720",Journal Entry,Mr Pels,mssST_57_v17_234.jpg,mssST_57_v17_234.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/233/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.112v,"10,14,1720",Journal Entry,Mr Henrick,mssST_57_v17_234.jpg,mssST_57_v17_234.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/233/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.113r,"10,14,1720",Journal Entry,Mr Henrick,mssST_57_v17_235.jpg,mssST_57_v17_235.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/234/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.113r,"10,18,1720",Journal Entry,Mr Henrick,mssST_57_v17_235.jpg,mssST_57_v17_235.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/234/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.113v,"10,18,1720",Journal Entry,Mr Henrick,mssST_57_v17_236.jpg,mssST_57_v17_236.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/235/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.114r,"10,18,1720",Journal Entry,Mr Henrick,mssST_57_v17_237.jpg,mssST_57_v17_237.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/236/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.114v,"10,18,1720",Journal Entry,Mr Perrod,mssST_57_v17_238.jpg,mssST_57_v17_238.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/237/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.114v,"10,18,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_238.jpg,mssST_57_v17_238.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/237/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.115r,"10,18,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_239.jpg,mssST_57_v17_239.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/238/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.115r,"10,18,1720",Journal Entry,Mr Thomas,mssST_57_v17_239.jpg,mssST_57_v17_239.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/238/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.115v,"10,18,1720",Journal Entry,Marq. Of Carnarvon,mssST_57_v17_240.jpg,mssST_57_v17_240.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/239/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.116r,"10,18,1720",Journal Entry,Marq. Of Carnarvon,mssST_57_v17_241.jpg,mssST_57_v17_241.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/240/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.116r,"10,18,1720",Journal Entry,Mr Walpole,mssST_57_v17_241.jpg,mssST_57_v17_241.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/240/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.116v,"10,18,1720",Journal Entry,Mr Walpole,mssST_57_v17_242.jpg,mssST_57_v17_242.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/241/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
