Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,,
mssST15v18,f.76r,"9,17,1721",Journal Entry,Mr. Lockwood,mssST_57_v18_165.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/562/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.76r,"9,17,1721",Journal Entry,Sir Matthew Decker,mssST_57_v18_165.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/562/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.76v,"9,17,1721",Journal Entry,Sir Matthew Decker,mssST_57_v18_166.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/563/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.77r,"9,17,1721",Journal Entry,Sir Matthew Decker,mssST_57_v18_167.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/564/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.77r,"9,17,1721",Journal Entry,LeComte D'Egenfeldt,mssST_57_v18_167.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/564/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.77v,"9,17,1721",Journal Entry,LeComte D'Egenfeldt,mssST_57_v18_168.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/565/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.77v,"9,17,1721",Journal Entry,Mr. Haws,mssST_57_v18_168.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/565/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.78r,"9,17,1721",Journal Entry,Mr. Haws,mssST_57_v18_169.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/566/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.78r,"9,17,1721",Journal Entry,Mr. Shales,mssST_57_v18_169.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/566/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.78v,"9,17,1721",Journal Entry,Mr. Shales,mssST_57_v18_170.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/567/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.78v,"9,17,1721",Journal Entry,Mr. Knight,mssST_57_v18_170.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/567/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.79r,"9,17,1721",Journal Entry,Mr. Knight,mssST_57_v18_171.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/568/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.79r,"9,17,1721",Journal Entry,Mr. Gibson,mssST_57_v18_171.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/568/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.79v,"9,17,1721",Journal Entry,Mr. Gibson,mssST_57_v18_172.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/569/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.79v,"9,18,1720",Journal Entry,Mr. Gray,mssST_57_v18_172.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/569/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.80r,"9,18,1720",Journal Entry,Mr. Gray,mssST_57_v18_173.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/570/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.80r,"9,18,1720",Journal Entry,Cos. Bright,mssST_57_v18_173.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/570/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.80r,"9,18,1720",Journal Entry,Mr. Leigh,mssST_57_v18_173.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/570/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.80r,"9,18,1720",Journal Entry,Coll. Dobbins,mssST_57_v18_173.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/570/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.80v,"9,18,1720",Journal Entry,Mr. Peters,mssST_57_v18_174.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/571/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.80v,"9,18,1720",Journal Entry,Mr. Brydges,mssST_57_v18_174.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/571/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.81r,"9,18,1720",Journal Entry,Mr. Brydges,mssST_57_v18_175.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/572/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.81r,"9,18,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_175.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/572/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.81v,"9,18,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_176.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/573/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.81v,"9,18,1720",Journal Entry,Mr. Herrich,mssST_57_v18_176.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/573/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.82r,"9,18,1720",Journal Entry,Mr. Herrich,mssST_57_v18_177.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/574/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.82v,"9,18,1720",Journal Entry,Mr. Herrich,mssST_57_v18_178.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/575/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.82v,"9,18,1720",Journal Entry,Capt. Herring,mssST_57_v18_178.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/575/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.83r,"9,18,1720",Journal Entry,Capt. Herring,mssST_57_v18_179.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/576/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.83r,"9,26,1720",Journal Entry,Le Comte D'Egenfeldt,mssST_57_v18_179.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/576/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.83v,"9,26,1720",Journal Entry,Le Comte D'Egenfeldt,mssST_57_v18_180.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/577/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.84r,"9,26,1720",Journal Entry,Le Comte D'Egenfeldt,mssST_57_v18_181.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/578/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.84r,"10,22,1720",Journal Entry,Mr. Gibson,mssST_57_v18_181.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/578/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.84r,"10,22,1720",Journal Entry,Sir Matthew Decker,mssST_57_v18_181.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/578/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.84v,"10,22,1720",Journal Entry,Sir Matthew Decker,mssST_57_v18_182.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/579/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.84v,"10,22,1720",Journal Entry,Mr. Guidott,mssST_57_v18_182.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/579/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.84v,"10,22,1720",Journal Entry,Mr. Caleb Powell,mssST_57_v18_182.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/579/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.85r,"10,22,1720",Journal Entry,Mr. Caleb Powell,mssST_57_v18_183.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/580/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.85r,"10,22,1720",Journal Entry,Mr. Pescod,mssST_57_v18_183.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/580/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.85r,"10,22,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_183.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/580/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.85v,"10,24,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_184.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/581/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.86r,"10,24,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_185.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/582/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.86v,"10,24,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_186.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/583/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.87r,"10,24,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_187.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/584/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.87v,"10,24,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_188.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/585/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.87v,"10,29,1720",Journal Entry,Mr. Auditor Harly,mssST_57_v18_188.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/585/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.88r,"10,29,1720",Journal Entry,Mr. Auditor Harly,mssST_57_v18_189.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/586/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.88v,"10,29,1720",Journal Entry,Mr. Auditor Harly,mssST_57_v18_190.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/587/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.88v,"11,1,1720",Journal Entry,Mr. Pughe,mssST_57_v18_190.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/587/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.88v,"11,1,1720",Journal Entry,Sir Hungerford Hoskyns,mssST_57_v18_190.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/587/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.89r,"11,1,1720",Journal Entry,Sir Hungerford Hoskyns,mssST_57_v18_191.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/588/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.89v,"11,1,1720",Journal Entry,Sir Hungerford Hoskyns,mssST_57_v18_192.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/589/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.90r,"11,1,1720",Journal Entry,Capt. Herring,mssST_57_v18_193.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/590/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.90v,"11,2,1720",Journal Entry,Capt. Herring,mssST_57_v18_194.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/591/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.90v,"11,2,1720",Journal Entry,Dutches of Marbrough,mssST_57_v18_194.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/591/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.91r,"11,2,1720",Journal Entry,Dutches of Marbrough,mssST_57_v18_195.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/592/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.91v,"11,2,1720",Journal Entry,Dutches of Marbrough,mssST_57_v18_196.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/593/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.91v,"11,2,1720",Journal Entry,Mr. Drummond,mssST_57_v18_196.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/593/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.92r,"11,2,1720",Journal Entry,Mr. Drummond,mssST_57_v18_197.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/594/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.92r,"11,2,1720",Journal Entry,"Mess. Gould, Gott & Yales",mssST_57_v18_197.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/594/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.92v,"11,2,1720",Journal Entry,Mon. Huffman,mssST_57_v18_198.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/595/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.93r,"11,2,1720",Journal Entry,Duke Of Athold,mssST_57_v18_199.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/596/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.93v,"11,3,1720",Journal Entry,Sir John Ward,mssST_57_v18_200.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/597/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.94r,"11,3,1720",Journal Entry,Mr. Cornwall,mssST_57_v18_201.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/598/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.94r,"11,4,1720",Journal Entry,Capt. Herring,mssST_57_v18_201.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/598/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.94v,"11,4,1720",Journal Entry,Capt. Herring,mssST_57_v18_202.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/599/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.94v,"11,4,1720",Journal Entry,Mr. Watkins,mssST_57_v18_202.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/599/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.95r,"11,4,1720",Journal Entry,Mr. Watkins,mssST_57_v18_203.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/600/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.95r,"11,3,1720",Journal Entry,Rev. Dr. Baron,mssST_57_v18_203.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/600/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.95v,"11,3,1720",Journal Entry,Rev. Dr. Baron,mssST_57_v18_204.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/601/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.95v,"11,4,1720",Journal Entry,Mess. Geo. Clifford & Co.,mssST_57_v18_204.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/601/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.96r,"11,4,1720",Journal Entry,Mr. Cantillon,mssST_57_v18_205.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/602/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.96r,"11,3,1720",Journal Entry,Capt. Oakley,mssST_57_v18_205.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/602/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.96v,"11,3,1720",Journal Entry,Capt. Oakley,mssST_57_v18_206.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/603/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.97r,"11,3,1720",Journal Entry,Capt. Oakley,mssST_57_v18_207.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/604/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.97r,"11,4,1720",Journal Entry,Mr. Parsons,mssST_57_v18_207.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/604/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.97v,"11,3,1720",Journal Entry,Mr. Webb of Glocester,mssST_57_v18_208.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/605/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.98r,"11,4,1720",Journal Entry,Major Crosby,mssST_57_v18_209.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/606/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.98r,"11,4,1720",Journal Entry,Mr. Pescod,mssST_57_v18_209.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/606/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.98v,"11,4,1720",Journal Entry,Mr. Pescod,mssST_57_v18_210.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/607/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.98v,"11,4,1720",Journal Entry,Mr. D'Avenant,mssST_57_v18_210.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/607/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.99r,"11,4,1720",Journal Entry,Mr. D'Avenant,mssST_57_v18_211.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/608/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.99v,"11,4,1720",Journal Entry,Mr. D'Avenant,mssST_57_v18_212.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/609/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.100r,"11,4,1720",Journal Entry,Mr. D'Avenant,mssST_57_v18_213.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/610/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.100r,"11,4,1720",Journal Entry,Mr. Taylor,mssST_57_v18_213.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/610/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.110v,"11,4,1720",Journal Entry,Mr. Taylor,mssST_57_v18_214.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/611/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.111r,"11,4,1720",Journal Entry,Rev. Mr. Hunt,mssST_57_v18_215.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/612/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.111r,"11,5,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_215.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/612/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.111v,"11,5,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_216.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/613/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.111v,"12,1,1720",Journal Entry,Mr. Clagg's,mssST_57_v18_216.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/613/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.112r,"12,1,1720",Journal Entry,Mr. Warpooll,mssST_57_v18_217.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/614/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.112v,"12,12 1720",Journal Entry,Mr. Arburthnott,mssST_57_v18_218.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/615/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.113r,"12,12 1720",Journal Entry,Mr. Will Waller,mssST_57_v18_219.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/616/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.113r,"12,12 1720",Journal Entry,Capt. Molesworth,mssST_57_v18_219.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/616/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.113v,"12,12 1720",Journal Entry,Bishop of Landaff,mssST_57_v18_220.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/617/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.114r,"12,12 1720",Journal Entry,Dr. Harrison,mssST_57_v18_221.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/618/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.114r,"12,14,1720",Journal Entry,Sir Nick Lause,mssST_57_v18_221.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/618/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.114v,"12,14,1720",Journal Entry,Sir Nick Lause,mssST_57_v18_222.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/619/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.115r,"12,14,1720",Journal Entry,Sir Nick Lause,mssST_57_v18_223.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/620/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.115r,"12,16,1720",Journal Entry,Dr. Steward,mssST_57_v18_223.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/620/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.115v,"12,16,1720",Journal Entry,Dr. Steward,mssST_57_v18_224.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/621/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.115v,"12,16,1720",Journal Entry,Mr. Lane,mssST_57_v18_224.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/621/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.116r,"12,16,1720",Journal Entry,Mr. Sam Birch,mssST_57_v18_225.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/622/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.116r,"12,16,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_225.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/622/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.116v,"12,16,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_226.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/623/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.117r,"12,16,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_227.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/624/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
